<<<<<<< HEAD
m_ps_m3,shape,color,width_mm,dim_type,polymer,water_system_name,latitude,longitude,treatment_level,m_ps_m3_2000,m_ps_m3_2001,m_ps_m3_2002,m_ps_m3_2003,m_ps_m3_2004,m_ps_m3_2005,m_ps_m3_2006,m_ps_m3_2007,m_ps_m3_2008,m_ps_m3_2009,m_ps_m3_2010,m_ps_m3_2011,m_ps_m3_2012,m_ps_m3_2013,m_ps_m3_2014,m_ps_m3_2015,m_ps_m3_2016,m_ps_m3_2017,m_ps_m3_2018,m_ps_m3_2019,m_ps_m3_2020,m_ps_m3_2021,m_ps_m3_2022,m_ps_m3_2023,m_ps_m3_2024
1.816745656,Fiber,White,4.37,meso_small,polyester,quis nostrud exercitation ullamco laboris,34.0779,-118.23,Disinfected,2.028385339,1.938694107,1.799052456,2.413530402,3.158421419,1.569498176,3.052037674,3.662463398,1.633178383,2.585588955,1.309700826,3.020724389,2.223411797,0.229080275,1.852939665,0.764045222,3.056518461,1.543891697,2.009627614,1.386274482,0.326619425,3.091606423,2.693913403,0.269372447,1.816745656
1.816745656,Fiber,White,4.37,meso_small,polyester,quis nostrud exercitation ullamco laboris,34.0779,-118.23,Disinfected,2.028385339,1.938694107,1.799052456,2.413530402,3.158421419,1.569498176,3.052037674,3.662463398,1.633178383,2.585588955,1.309700826,3.020724389,2.223411797,0.229080275,1.852939665,0.764045222,3.056518461,1.543891697,2.009627614,1.386274482,0.326619425,3.091606423,2.693913403,0.269372447,1.816745656
1.816745656,Film,Clear,0.84,micro,NA,ut labore et dolore magna aliqua,34.1482,-118.511,Tertiary,2.17460928,2.125646262,1.288537851,2.11767313,2.653886668,3.476056155,2.381340044,2.638186731,0.445030374,1.836219407,1.480698277,1.647507541,1.365095325,1.806104485,1.499398197,0.382934861,1.958619725,1.002911909,0.750748179,0.748951436,2.046722546,2.109344086,2.148941984,3.414442361,1.816745656
1.816745656,Film,Clear,0.84,micro,NA,ut labore et dolore magna aliqua,34.1482,-118.511,Tertiary,2.17460928,2.125646262,1.288537851,2.11767313,2.653886668,3.476056155,2.381340044,2.638186731,0.445030374,1.836219407,1.480698277,1.647507541,1.365095325,1.806104485,1.499398197,0.382934861,1.958619725,1.002911909,0.750748179,0.748951436,2.046722546,2.109344086,2.148941984,3.414442361,1.816745656
1.816745656,Other,Black,1.3,meso_small,NA,consectetur adipiscing elit,34.7049,-118.4274,Disinfected,1.386791688,1.057847235,0.09735286,1.261601709,2.134851881,2.250626107,2.16082956,3.559817859,2.118594133,1.287891428,1.001725677,1.857306025,1.220468728,1.439531833,0.702512726,2.712469809,1.91327167,2.249828776,2.675145951,0.431923463,4.278634121,2.303639992,2.043474301,2.338440003,1.816745656
1.816745656,Fiber,Black,1.29,meso_small,NA,consectetur adipiscing elit,37.1245,-118.4857,Filtered,1.537855422,1.789296965,2.052641458,1.821419447,2.348825978,2.207337927,2.751150986,1.864184893,1.313701716,1.04390859,2.231304885,1.002201917,3.087084671,2.771120824,1.024295248,2.804857988,1.282376266,1.779438433,1.883779568,1.664776362,1.571918932,2.123583364,1.850632007,2.577138825,1.816745656
1.816745656,Fiber,Black,6.45,meso_large,polyester,Excepteur sint occaecat cupidatat non proident,34.0947,-118.412,Secondary,0.925647193,2.646969737,2.259701276,1.747334594,2.017378737,3.628858881,0.86696968,0.800998235,2.458055258,3.091355106,1.029528832,1.724442279,1.486181466,0.877194464,3.357857728,0.222227943,2.802979276,1.617316698,1.119761636,2.051951868,2.490716574,2.167790029,1.428902711,2.50261016,1.816745656
1.816745656,Fiber,Black,6.45,meso_large,polyester,Excepteur sint occaecat cupidatat non proident,34.0947,-118.412,Secondary,0.925647193,2.646969737,2.259701276,1.747334594,2.017378737,3.628858881,0.86696968,0.800998235,2.458055258,3.091355106,1.029528832,1.724442279,1.486181466,0.877194464,3.357857728,0.222227943,2.802979276,1.617316698,1.119761636,2.051951868,2.490716574,2.167790029,1.428902711,2.50261016,1.816745656
1.816745656,Other,Black,2.18,meso_small,NA,in voluptate velit esse cillum dolore,34.2853,-118.4812,Disinfected,0.878111888,1.165798375,1.957615449,1.814481143,1.436172831,2.9148449,2.859818267,2.795024483,2.679194088,2.087478041,0.619177175,1.446104785,2.187258782,1.37697317,1.449095611,2.34512843,1.882972739,2.499213164,0.123304458,0.93281971,2.192062257,1.33015372,3.057443556,2.376363926,1.816745656
1.816745656,Other,Black,2.18,meso_small,NA,in voluptate velit esse cillum dolore,34.2853,-118.4812,Disinfected,0.878111888,1.165798375,1.957615449,1.814481143,1.436172831,2.9148449,2.859818267,2.795024483,2.679194088,2.087478041,0.619177175,1.446104785,2.187258782,1.37697317,1.449095611,2.34512843,1.882972739,2.499213164,0.123304458,0.93281971,2.192062257,1.33015372,3.057443556,2.376363926,1.816745656
1.816745656,Fiber,Black,1.31,meso_small,NA,Excepteur sint occaecat cupidatat non proident,34.5302,-118.5234,Secondary,2.106622909,1.548218351,1.398918271,1.437068673,1.528638334,2.247008054,1.843314039,1.562173494,0.214584872,3.046934562,2.391908845,1.97204212,1.445589207,2.159894706,0.004366242,3.00994894,1.982558274,2.631017644,0.787351453,3.541964779,3.049191067,1.333925555,2.114340286,1.009428605,1.816745656
1.816745656,Other,Black,2.34,meso_small,polypropylene,ut enim ad minim veniam,34.1179,-118.3324,Tertiary,2.235860024,0.810242816,2.639605708,2.157914724,1.296115304,1.133339487,0.546077794,2.26630108,2.338934141,0.102199389,1.766887864,2.392331704,3.153600569,1.873608936,2.159280671,0.508825132,1.171980544,-0.281378804,1.164383633,3.486894925,1.108624473,0.642058668,1.224927085,2.890274922,1.816745656
1.816745656,Other,Black,2.34,meso_small,polypropylene,ut enim ad minim veniam,34.1179,-118.3324,Tertiary,2.235860024,0.810242816,2.639605708,2.157914724,1.296115304,1.133339487,0.546077794,2.26630108,2.338934141,0.102199389,1.766887864,2.392331704,3.153600569,1.873608936,2.159280671,0.508825132,1.171980544,-0.281378804,1.164383633,3.486894925,1.108624473,0.642058668,1.224927085,2.890274922,1.816745656
1.816745656,Fiber,White,1.78,meso_small,NA,in voluptate velit esse cillum dolore,36.1376,-117.9531,Filtered,1.882840782,2.152021291,2.798008364,0.868365331,2.94194463,2.640883405,1.31011968,3.392870411,2.70445898,1.238081397,2.140333629,2.721463141,1.900520535,1.275653129,1.044070393,1.405382633,2.890439456,2.479364735,3.119927288,1.402011893,2.748863055,1.008967053,0.398289213,1.331774631,1.816745656
1.816745656,Film,Clear,1.01,meso_small,NA,Duis aute irure dolor in reprehenderit,34.1067,-118.4551,Filtered,2.659314312,2.214948933,-0.28479829,2.172713716,2.370993636,2.522153359,1.508875631,2.549367859,1.227649303,-0.006100688,0.593492084,2.027904072,1.971212614,0.599290421,0.418777042,3.326709991,1.866897449,2.958675019,1.501474157,2.137729275,1.454851495,2.153677215,0.735203962,1.557177289,1.816745656
1.816745656,Film,Clear,1.01,meso_small,NA,Duis aute irure dolor in reprehenderit,34.1067,-118.4551,Filtered,2.659314312,2.214948933,-0.28479829,2.172713716,2.370993636,2.522153359,1.508875631,2.549367859,1.227649303,-0.006100688,0.593492084,2.027904072,1.971212614,0.599290421,0.418777042,3.326709991,1.866897449,2.958675019,1.501474157,2.137729275,1.454851495,2.153677215,0.735203962,1.557177289,1.816745656
1.816745656,Fiber,Other,1.81,meso_small,NA,quis nostrud exercitation ullamco laboris,37.0558,-118.2281,Tertiary,3.666742412,2.414633863,2.840026333,1.532316956,1.738367558,1.377113693,3.192918227,0.497005237,1.007863912,2.342262453,2.226242442,3.490070348,0.600694698,1.376803525,1.800262406,2.29496417,2.870907641,1.495589903,2.776656378,2.726470019,2.502887946,2.070818917,3.018860856,2.206465225,1.816745656
1.816745656,Fiber,Black,0.94,micro,NA,sed do eiusmod tempor incididunt,34.3028,-118.4936,Filtered,1.396878577,0.745893385,0.245905006,1.535719464,0.818205098,1.639728207,0.05127253,3.184046341,0.106188181,2.549339114,2.465404697,1.952604339,1.173075963,2.58354521,-0.129372915,1.024534309,1.763894297,2.339142381,2.51251251,0.749533908,3.419525749,1.358416993,1.722891165,2.493009942,1.816745656
1.816745656,Fiber,Black,0.94,micro,NA,sed do eiusmod tempor incididunt,34.3028,-118.4936,Filtered,1.396878577,0.745893385,0.245905006,1.535719464,0.818205098,1.639728207,0.05127253,3.184046341,0.106188181,2.549339114,2.465404697,1.952604339,1.173075963,2.58354521,-0.129372915,1.024534309,1.763894297,2.339142381,2.51251251,0.749533908,3.419525749,1.358416993,1.722891165,2.493009942,1.816745656
1.816745656,Film,Clear,0.62,micro,NA,ut labore et dolore magna aliqua,34.1247,-118.3352,Tertiary,-0.227181589,1.93128271,1.527723253,2.465957372,2.121206809,1.589721307,1.525612493,2.49398246,2.696182897,1.112554836,2.024763656,1.54157773,3.350384066,3.680035458,-0.327657126,1.277933698,1.891601869,2.225450103,1.098931778,2.52457719,3.244520096,2.632411251,2.430871949,1.587785481,1.816745656
1.816745656,Film,Clear,0.62,micro,NA,ut labore et dolore magna aliqua,34.1247,-118.3352,Tertiary,-0.227181589,1.93128271,1.527723253,2.465957372,2.121206809,1.589721307,1.525612493,2.49398246,2.696182897,1.112554836,2.024763656,1.54157773,3.350384066,3.680035458,-0.327657126,1.277933698,1.891601869,2.225450103,1.098931778,2.52457719,3.244520096,2.632411251,2.430871949,1.587785481,1.816745656
1.816745656,Fiber,Black,0.63,micro,NA,Lorem ipsum dolor sit amet,34.5784,-118.3866,Secondary,2.733875231,0.992210476,0.844720339,1.453563938,0.936390591,0.367187779,0.97360296,1.743702037,3.696756458,2.69847008,0.739815448,2.501908985,2.684959258,1.979602728,0.688419569,0.914893815,2.000914462,1.941344733,1.959452765,1.089726475,2.271405853,1.089514596,0.941793762,1.384682665,1.816745656
1.816745656,Fiber,Other,1.91,meso_small,polyester,in voluptate velit esse cillum dolore,37.8621,-119.1026,Disinfected,1.201997546,1.835150915,1.272649513,0.9553257,1.074787992,2.441359062,2.076309238,1.235931207,1.731485873,2.891576097,2.854518465,1.33267171,3.085799662,0.424116064,2.870111795,1.417039277,1.41671785,1.952941233,2.010720501,0.374091795,1.310776796,2.314802899,2.451760432,0.527468708,1.816745656
1.816745656,Fragment,Clear,2,meso_small,polyethylene,in voluptate velit esse cillum dolore,37.5872,-118.7064,Tertiary,1.220927532,3.034799714,3.011807202,0.760874777,3.656649847,0.505786988,1.851741818,1.801764304,2.824054725,2.910180131,1.489278468,1.990615611,1.867260865,0.572126106,0.948100873,2.572105712,0.106956956,2.373878961,1.998086909,2.156318732,1.13624778,1.879197651,2.557487658,2.254503097,1.816745656
1.816745656,Fiber,White,2.95,meso_small,NA,Lorem ipsum dolor sit amet,37.8775,-119.1587,Secondary,2.751591014,1.385718144,2.312951134,2.433111188,0.588526736,2.144076512,2.778406964,0.679058258,2.932181635,1.103467568,2.824789761,1.608077235,1.296167148,1.511282421,1.565650802,1.02894382,1.155326725,3.097044375,1.616799861,2.669486985,1.649650128,1.456420355,3.451014547,2.858091496,1.816745656
1.816745656,Fiber,Black,1.22,meso_small,NA,Duis aute irure dolor in reprehenderit,34.2943,-118.4886,Disinfected,1.58111966,2.475675294,2.276671321,-0.248725556,1.046755018,0.45403359,2.720754173,-0.165286349,1.925975631,1.58177754,3.254030955,0.792786,1.576849412,1.823794238,1.960638578,1.514630391,1.071066549,2.538498614,2.211763938,3.293533984,2.598058008,0.489733868,0.341453701,1.961499561,1.816745656
1.816745656,Fiber,Black,1.22,meso_small,NA,Duis aute irure dolor in reprehenderit,34.2943,-118.4886,Disinfected,1.58111966,2.475675294,2.276671321,-0.248725556,1.046755018,0.45403359,2.720754173,-0.165286349,1.925975631,1.58177754,3.254030955,0.792786,1.576849412,1.823794238,1.960638578,1.514630391,1.071066549,2.538498614,2.211763938,3.293533984,2.598058008,0.489733868,0.341453701,1.961499561,1.816745656
1.816745656,Fiber,Black,0.68,micro,NA,Duis aute irure dolor in reprehenderit,34.1463,-118.1911,Filtered,0.745082595,1.165849472,-0.02068213,1.463082683,1.316686663,2.689815533,2.472090429,1.138341091,1.871378203,2.935164437,2.036975772,2.191105696,2.896990289,1.459334109,1.157607784,2.698288951,1.588907759,2.145006778,1.117871963,2.654995762,1.035494082,2.231840158,1.307164271,2.068540203,1.816745656
1.816745656,Fiber,Black,0.68,micro,NA,Duis aute irure dolor in reprehenderit,34.1463,-118.1911,Filtered,0.745082595,1.165849472,-0.02068213,1.463082683,1.316686663,2.689815533,2.472090429,1.138341091,1.871378203,2.935164437,2.036975772,2.191105696,2.896990289,1.459334109,1.157607784,2.698288951,1.588907759,2.145006778,1.117871963,2.654995762,1.035494082,2.231840158,1.307164271,2.068540203,1.816745656
1.816745656,Other,Black,0.73,micro,NA,sed do eiusmod tempor incididunt,37.5459,-118.5898,Disinfected,1.997444701,1.408046902,2.010863052,1.997581287,1.3033329,2.570088239,3.439462704,1.804129419,3.668585468,1.871372137,1.926693009,1.397780009,2.4802665,1.776187342,1.958867811,1.071604763,0.999229017,3.075044083,2.075767635,3.425503064,0.698449776,2.56339174,1.721425297,1.600369078,1.816745656
1.816745656,Fiber,White,1.58,meso_small,NA,sed do eiusmod tempor incididunt,34.2575,-118.3355,Tertiary,1.711429134,2.227384797,2.397175916,0.607304573,0.830113598,3.508076685,0.869272668,0.739692828,1.435990299,3.307335575,3.212564589,1.487891555,1.161091683,3.788679825,0.133648373,1.091413234,1.685947517,2.242470632,1.247594774,-0.749030007,2.755193582,2.596157868,0.399215861,1.385409934,1.816745656
1.816745656,Fiber,White,1.58,meso_small,NA,sed do eiusmod tempor incididunt,34.2575,-118.3355,Tertiary,1.711429134,2.227384797,2.397175916,0.607304573,0.830113598,3.508076685,0.869272668,0.739692828,1.435990299,3.307335575,3.212564589,1.487891555,1.161091683,3.788679825,0.133648373,1.091413234,1.685947517,2.242470632,1.247594774,-0.749030007,2.755193582,2.596157868,0.399215861,1.385409934,1.816745656
1.816745656,Fiber,White,3.02,meso_small,NA,ut enim ad minim veniam,34.119,-118.4558,Secondary,1.840643391,1.228874235,2.60453964,1.841714201,1.667807818,0.776247206,1.395536364,-0.161817126,0.780013351,2.933208202,1.094400576,1.380624385,2.241873347,0.828833377,1.918107309,2.791760426,1.763220892,1.909968274,2.173983908,3.204872994,2.249021437,1.718254273,0.124245823,3.519132991,1.816745656
1.816745656,Fiber,White,3.02,meso_small,NA,ut enim ad minim veniam,34.119,-118.4558,Secondary,1.840643391,1.228874235,2.60453964,1.841714201,1.667807818,0.776247206,1.395536364,-0.161817126,0.780013351,2.933208202,1.094400576,1.380624385,2.241873347,0.828833377,1.918107309,2.791760426,1.763220892,1.909968274,2.173983908,3.204872994,2.249021437,1.718254273,0.124245823,3.519132991,1.816745656
1.816745656,Fiber,Black,0.76,micro,NA,Excepteur sint occaecat cupidatat non proident,37.4141,-118.525,Disinfected,2.179648057,0.314313056,0.966136674,2.434189593,0.908258507,2.688463295,2.697125719,2.360387989,2.941989974,2.794062526,2.541406019,2.007446006,2.122863046,1.059646723,1.323372127,1.681467531,3.275869809,2.365532541,1.455436426,2.873255644,1.04557959,1.827100221,3.461051693,1.478136003,1.816745656
1.816745656,Fiber,Black,1.68,meso_small,polyester,Duis aute irure dolor in reprehenderit,34.3055,-118.4863,Tertiary,1.504400666,2.965612234,2.6729593,0.205814981,3.03465378,1.643065224,1.314669933,1.138309294,1.301119412,0.907832507,2.172621635,0.078261986,1.807486551,2.552604363,2.400507827,1.297336452,1.652971113,1.29948017,3.846767172,1.44736404,2.198278523,1.863308183,2.184844414,0.099763477,1.816745656
1.816745656,Fiber,Black,1.68,meso_small,polyester,Duis aute irure dolor in reprehenderit,34.3055,-118.4863,Tertiary,1.504400666,2.965612234,2.6729593,0.205814981,3.03465378,1.643065224,1.314669933,1.138309294,1.301119412,0.907832507,2.172621635,0.078261986,1.807486551,2.552604363,2.400507827,1.297336452,1.652971113,1.29948017,3.846767172,1.44736404,2.198278523,1.863308183,2.184844414,0.099763477,1.816745656
1.816745656,Other,Black,1.03,meso_small,NA,quis nostrud exercitation ullamco laboris,34.0725,-118.5674,Tertiary,2.411086925,2.157385323,0.589220299,1.042986411,1.945823013,2.028400368,0.71960447,1.876678097,0.517309791,2.549136063,1.570187963,-0.295729534,1.705648842,2.209860374,1.243264184,2.265785171,3.547283033,2.39595697,1.84549058,2.572503626,3.515620924,0.558576311,2.49344573,1.033392777,1.816745656
1.816745656,Other,Black,1.03,meso_small,NA,quis nostrud exercitation ullamco laboris,34.0725,-118.5674,Tertiary,2.411086925,2.157385323,0.589220299,1.042986411,1.945823013,2.028400368,0.71960447,1.876678097,0.517309791,2.549136063,1.570187963,-0.295729534,1.705648842,2.209860374,1.243264184,2.265785171,3.547283033,2.39595697,1.84549058,2.572503626,3.515620924,0.558576311,2.49344573,1.033392777,1.816745656
1.816745656,Fragment,Other,1.68,meso_small,polyethylene,consectetur adipiscing elit,34.2912,-118.485,Filtered,1.638543833,1.314155795,3.388634986,3.409643824,2.602039104,1.465540241,2.148135923,-0.316008581,1.53521366,1.917860619,0.380269146,2.544609572,1.972017224,2.074948358,1.660061798,2.385739576,1.909400571,2.762362031,1.418429484,1.681978134,2.228573945,1.275057139,0.073688251,1.29366471,1.816745656
1.816745656,Fragment,Other,1.68,meso_small,polyethylene,consectetur adipiscing elit,34.2912,-118.485,Filtered,1.638543833,1.314155795,3.388634986,3.409643824,2.602039104,1.465540241,2.148135923,-0.316008581,1.53521366,1.917860619,0.380269146,2.544609572,1.972017224,2.074948358,1.660061798,2.385739576,1.909400571,2.762362031,1.418429484,1.681978134,2.228573945,1.275057139,0.073688251,1.29366471,1.816745656
1.816745656,Fragment,White,1.27,meso_small,NA,ut enim ad minim veniam,34.5614,-118.6347,Primary,2.131860324,0.054274132,1.122110622,1.250748123,0.58008932,2.20623656,2.562998439,2.546782728,1.083337402,3.074359778,2.755799901,3.071946932,2.825514112,4.005249466,2.619361736,0.654539491,1.911432094,1.804104968,2.501979454,1.798059063,2.266329175,1.460392317,3.293855126,1.483082607,1.816745656
1.816745656,Fiber,Black,2.33,meso_small,NA,eu fugiat nulla pariatur,34.2935,-118.4836,Disinfected,2.815251176,3.534652441,2.518856181,0.972526028,1.822580633,0.842780449,1.373980026,1.017063597,0.947384029,1.00236522,2.509242266,2.160556485,2.84837994,1.466701327,0.756196678,3.272218207,2.245964232,2.187545754,1.927304808,2.505960277,-0.166602153,1.202004079,1.934528699,2.319357355,1.816745656
1.816745656,Fiber,Black,2.33,meso_small,NA,eu fugiat nulla pariatur,34.2935,-118.4836,Disinfected,2.815251176,3.534652441,2.518856181,0.972526028,1.822580633,0.842780449,1.373980026,1.017063597,0.947384029,1.00236522,2.509242266,2.160556485,2.84837994,1.466701327,0.756196678,3.272218207,2.245964232,2.187545754,1.927304808,2.505960277,-0.166602153,1.202004079,1.934528699,2.319357355,1.816745656
1.816745656,Film,Clear,4.5,meso_small,NA,Excepteur sint occaecat cupidatat non proident,34.0933,-118.2667,Secondary,2.224222443,4.863959385,2.119470327,1.069333315,2.322832579,1.029661593,-0.569383493,2.91069767,3.864025953,1.897138413,1.676797837,2.068594281,1.783166836,1.276411276,1.335225288,0.932488415,1.92342183,1.15402008,3.784441567,1.352946656,1.059819757,2.138683007,3.77726066,1.228678748,1.816745656
1.816745656,Film,Clear,4.5,meso_small,NA,Excepteur sint occaecat cupidatat non proident,34.0933,-118.2667,Secondary,2.224222443,4.863959385,2.119470327,1.069333315,2.322832579,1.029661593,-0.569383493,2.91069767,3.864025953,1.897138413,1.676797837,2.068594281,1.783166836,1.276411276,1.335225288,0.932488415,1.92342183,1.15402008,3.784441567,1.352946656,1.059819757,2.138683007,3.77726066,1.228678748,1.816745656
1.816745656,Film,Clear,1.71,meso_small,NA,consectetur adipiscing elit,34.1003,-118.4131,Secondary,1.544354564,2.020827366,0.885428278,1.447536633,1.923133595,2.568505573,0.855634548,1.894449841,1.844594949,2.166556614,2.218590295,2.648584573,2.640077988,3.138666123,1.329110265,1.929539981,1.015946561,1.280027564,0.195293869,2.391229193,1.951727317,-0.357729459,2.48388956,1.522946804,1.816745656
