"MicroplasticConcentration","Morphology","Color","Width","Polymer","AnalysisOrganization","Latitude","Longitude","TreatmentLevel","MicroplasticConcentration2000","MicroplasticConcentration2001","MicroplasticConcentration2002","MicroplasticConcentration2003","MicroplasticConcentration2004","MicroplasticConcentration2005","MicroplasticConcentration2006","MicroplasticConcentration2007","MicroplasticConcentration2008","MicroplasticConcentration2009","MicroplasticConcentration2010","MicroplasticConcentration2011","MicroplasticConcentration2012","MicroplasticConcentration2013","MicroplasticConcentration2014","MicroplasticConcentration2015","MicroplasticConcentration2016","MicroplasticConcentration2017","MicroplasticConcentration2018","MicroplasticConcentration2019","MicroplasticConcentration2020","MicroplasticConcentration2021","MicroplasticConcentration2022","MicroplasticConcentration2023","MicroplasticConcentration2024"
1.816745656,"Film","Green",0.84,"Polydienes (butadienes, isoprenes)","ut labore et dolore magna aliqua",34.1482,-118.511,"Disinfected",2.17460928,2.125646262,1.288537851,2.11767313,2.653886668,3.476056155,2.381340044,2.638186731,0.445030374,1.836219407,1.480698277,1.647507541,1.365095325,1.806104485,1.499398197,0.382934861,1.958619725,1.002911909,0.750748179,0.748951436,2.046722546,2.109344086,2.148941984,3.414442361,1.816745656
1.816745656,"Foam","Pink",1.3,"Polyvinylesters","quis nostrud exercitation ullamco laboris",34.7049,-118.4274,"Disinfected",1.386791688,1.057847235,0.09735286,1.261601709,2.134851881,2.250626107,2.16082956,3.559817859,2.118594133,1.287891428,1.001725677,1.857306025,1.220468728,1.439531833,0.702512726,2.712469809,1.91327167,2.249828776,2.675145951,0.431923463,4.278634121,2.303639992,2.043474301,2.338440003,1.816745656
1.816745656,"Rubbery Fragment","Black",1.29,"Polyvinylethers","in voluptate velit esse cillum dolore",37.1245,-118.4857,"Secondary",1.537855422,1.789296965,2.052641458,1.821419447,2.348825978,2.207337927,2.751150986,1.864184893,1.313701716,1.04390859,2.231304885,1.002201917,3.087084671,2.771120824,1.024295248,2.804857988,1.282376266,1.779438433,1.883779568,1.664776362,1.571918932,2.123583364,1.850632007,2.577138825,1.816745656
1.816745656,"Fiber Bundle","Grey",6.45,"Polyhaloolefins (vinylhalides)","in voluptate velit esse cillum dolore",34.0947,-118.412,"Disinfected",0.925647193,2.646969737,2.259701276,1.747334594,2.017378737,3.628858881,0.86696968,0.800998235,2.458055258,3.091355106,1.029528832,1.724442279,1.486181466,0.877194464,3.357857728,0.222227943,2.802979276,1.617316698,1.119761636,2.051951868,2.490716574,2.167790029,1.428902711,2.50261016,1.816745656
1.816745656,"Film","Brown",2.18,"Polyvinylethers","Duis aute irure dolor in reprehenderit",34.2853,-118.4812,"Filtered",0.878111888,1.165798375,1.957615449,1.814481143,1.436172831,2.9148449,2.859818267,2.795024483,2.679194088,2.087478041,0.619177175,1.446104785,2.187258782,1.37697317,1.449095611,2.34512843,1.882972739,2.499213164,0.123304458,0.93281971,2.192062257,1.33015372,3.057443556,2.376363926,1.816745656
1.816745656,"Fiber","Orange",1.31,"Polyphenylenes (polyaromatics)","Excepteur sint occaecat cupidatat non proident",34.5302,-118.5234,"Disinfected",2.106622909,1.548218351,1.398918271,1.437068673,1.528638334,2.247008054,1.843314039,1.562173494,0.214584872,3.046934562,2.391908845,1.97204212,1.445589207,2.159894706,0.004366242,3.00994894,1.982558274,2.631017644,0.787351453,3.541964779,3.049191067,1.333925555,2.114340286,1.009428605,1.816745656
1.816745656,"Fragment","Purple",2.34,"Polydiglycidyl ethers (polyepoxides, polyhydroxyethers, phenoxy)","eu fugiat nulla pariatur",34.1179,-118.3324,"Secondary",2.235860024,0.810242816,2.639605708,2.157914724,1.296115304,1.133339487,0.546077794,2.26630108,2.338934141,0.102199389,1.766887864,2.392331704,3.153600569,1.873608936,2.159280671,0.508825132,1.171980544,-0.281378804,1.164383633,3.486894925,1.108624473,0.642058668,1.224927085,2.890274922,1.816745656
1.816745656,"Fragment","Yellow",1.78,"Polyethers (polyglycols, oxyalkylenes, glycidyl ethers & cyclic ethers)","ut labore et dolore magna aliqua",36.1376,-117.9531,"Secondary",1.882840782,2.152021291,2.798008364,0.868365331,2.94194463,2.640883405,1.31011968,3.392870411,2.70445898,1.238081397,2.140333629,2.721463141,1.900520535,1.275653129,1.044070393,1.405382633,2.890439456,2.479364735,3.119927288,1.402011893,2.748863055,1.008967053,0.398289213,1.331774631,1.816745656
1.816745656,"Sphere","Orange",1.01,"Polydienes (butadienes, isoprenes)","eu fugiat nulla pariatur",34.1067,-118.4551,"Tertiary",2.659314312,2.214948933,-0.28479829,2.172713716,2.370993636,2.522153359,1.508875631,2.549367859,1.227649303,-0.006100688,0.593492084,2.027904072,1.971212614,0.599290421,0.418777042,3.326709991,1.866897449,2.958675019,1.501474157,2.137729275,1.454851495,2.153677215,0.735203962,1.557177289,1.816745656
1.816745656,"Fragment","Orange",1.81,"Cellulose derivatives (ether cellulose)","quis nostrud exercitation ullamco laboris",37.0558,-118.2281,"Filtered",3.666742412,2.414633863,2.840026333,1.532316956,1.738367558,1.377113693,3.192918227,0.497005237,1.007863912,2.342262453,2.226242442,3.490070348,0.600694698,1.376803525,1.800262406,2.29496417,2.870907641,1.495589903,2.776656378,2.726470019,2.502887946,2.070818917,3.018860856,2.206465225,1.816745656
1.816745656,"Pellet","White",0.94,"Polyurethanes (isocyanates)","in voluptate velit esse cillum dolore",34.3028,-118.4936,"Secondary",1.396878577,0.745893385,0.245905006,1.535719464,0.818205098,1.639728207,0.05127253,3.184046341,0.106188181,2.549339114,2.465404697,1.952604339,1.173075963,2.58354521,-0.129372915,1.024534309,1.763894297,2.339142381,2.51251251,0.749533908,3.419525749,1.358416993,1.722891165,2.493009942,1.816745656
1.816745656,"Film","Transparent",0.62,"Polyvinylalcohols","Duis aute irure dolor in reprehenderit",34.1247,-118.3352,"Filtered",-0.227181589,1.93128271,1.527723253,2.465957372,2.121206809,1.589721307,1.525612493,2.49398246,2.696182897,1.112554836,2.024763656,1.54157773,3.350384066,3.680035458,-0.327657126,1.277933698,1.891601869,2.225450103,1.098931778,2.52457719,3.244520096,2.632411251,2.430871949,1.587785481,1.816745656
1.816745656,"Fiber Bundle","Orange",0.63,"Polyvinylalcohols","sed do eiusmod tempor incididunt",34.5784,-118.3866,"Secondary",2.733875231,0.992210476,0.844720339,1.453563938,0.936390591,0.367187779,0.97360296,1.743702037,3.696756458,2.69847008,0.739815448,2.501908985,2.684959258,1.979602728,0.688419569,0.914893815,2.000914462,1.941344733,1.959452765,1.089726475,2.271405853,1.089514596,0.941793762,1.384682665,1.816745656
1.816745656,"Fragment","Blue",1.91,"Polystyrenes (polyphenylethylenes, -methylstyrene)","Excepteur sint occaecat cupidatat non proident",37.8621,-119.1026,"Disinfected",1.201997546,1.835150915,1.272649513,0.9553257,1.074787992,2.441359062,2.076309238,1.235931207,1.731485873,2.891576097,2.854518465,1.33267171,3.085799662,0.424116064,2.870111795,1.417039277,1.41671785,1.952941233,2.010720501,0.374091795,1.310776796,2.314802899,2.451760432,0.527468708,1.816745656
1.816745656,"Fiber Bundle","Transparent",2,"Polydiglycidyl ethers (polyepoxides, polyhydroxyethers, phenoxy)","quis nostrud exercitation ullamco laboris",37.5872,-118.7064,"Secondary",1.220927532,3.034799714,3.011807202,0.760874777,3.656649847,0.505786988,1.851741818,1.801764304,2.824054725,2.910180131,1.489278468,1.990615611,1.867260865,0.572126106,0.948100873,2.572105712,0.106956956,2.373878961,1.998086909,2.156318732,1.13624778,1.879197651,2.557487658,2.254503097,1.816745656
1.816745656,"Fiber","Blue",2.95,"Polyphenylethers (polyphenyleneoxide)","consectetur adipiscing elit",37.8775,-119.1587,"Primary",2.751591014,1.385718144,2.312951134,2.433111188,0.588526736,2.144076512,2.778406964,0.679058258,2.932181635,1.103467568,2.824789761,1.608077235,1.296167148,1.511282421,1.565650802,1.02894382,1.155326725,3.097044375,1.616799861,2.669486985,1.649650128,1.456420355,3.451014547,2.858091496,1.816745656
1.816745656,"Rubbery Fragment","Brown",1.22,"Polyvinylalcohols","consectetur adipiscing elit",34.2943,-118.4886,"Secondary",1.58111966,2.475675294,2.276671321,-0.248725556,1.046755018,0.45403359,2.720754173,-0.165286349,1.925975631,1.58177754,3.254030955,0.792786,1.576849412,1.823794238,1.960638578,1.514630391,1.071066549,2.538498614,2.211763938,3.293533984,2.598058008,0.489733868,0.341453701,1.961499561,1.816745656
1.816745656,"Fiber Bundle","Other",0.68,"Polyhydroxy(meth)acrylates","Duis aute irure dolor in reprehenderit",34.1463,-118.1911,"Secondary",0.745082595,1.165849472,-0.02068213,1.463082683,1.316686663,2.689815533,2.472090429,1.138341091,1.871378203,2.935164437,2.036975772,2.191105696,2.896990289,1.459334109,1.157607784,2.698288951,1.588907759,2.145006778,1.117871963,2.654995762,1.035494082,2.231840158,1.307164271,2.068540203,1.816745656
1.816745656,"Foam","Green",0.73,"Polyphenylethers (polyphenyleneoxide)","sed do eiusmod tempor incididunt",37.5459,-118.5898,"Primary",1.997444701,1.408046902,2.010863052,1.997581287,1.3033329,2.570088239,3.439462704,1.804129419,3.668585468,1.871372137,1.926693009,1.397780009,2.4802665,1.776187342,1.958867811,1.071604763,0.999229017,3.075044083,2.075767635,3.425503064,0.698449776,2.56339174,1.721425297,1.600369078,1.816745656
1.816745656,"Rubbery Fragment","Orange",1.58,"Polycarbonates","consectetur adipiscing elit",34.2575,-118.3355,"Tertiary",1.711429134,2.227384797,2.397175916,0.607304573,0.830113598,3.508076685,0.869272668,0.739692828,1.435990299,3.307335575,3.212564589,1.487891555,1.161091683,3.788679825,0.133648373,1.091413234,1.685947517,2.242470632,1.247594774,-0.749030007,2.755193582,2.596157868,0.399215861,1.385409934,1.816745656
1.816745656,"Pellet","Red",3.02,"Polyesters","quis nostrud exercitation ullamco laboris",34.119,-118.4558,"Tertiary",1.840643391,1.228874235,2.60453964,1.841714201,1.667807818,0.776247206,1.395536364,-0.161817126,0.780013351,2.933208202,1.094400576,1.380624385,2.241873347,0.828833377,1.918107309,2.791760426,1.763220892,1.909968274,2.173983908,3.204872994,2.249021437,1.718254273,0.124245823,3.519132991,1.816745656
1.816745656,"Pellet","Pink",0.76,"Polymethacrylates","quis nostrud exercitation ullamco laboris",37.4141,-118.525,"Filtered",2.179648057,0.314313056,0.966136674,2.434189593,0.908258507,2.688463295,2.697125719,2.360387989,2.941989974,2.794062526,2.541406019,2.007446006,2.122863046,1.059646723,1.323372127,1.681467531,3.275869809,2.365532541,1.455436426,2.873255644,1.04557959,1.827100221,3.461051693,1.478136003,1.816745656
1.816745656,"Sphere","Brown",1.68,"Polyterephthalates","ut labore et dolore magna aliqua",34.3055,-118.4863,"Tertiary",1.504400666,2.965612234,2.6729593,0.205814981,3.03465378,1.643065224,1.314669933,1.138309294,1.301119412,0.907832507,2.172621635,0.078261986,1.807486551,2.552604363,2.400507827,1.297336452,1.652971113,1.29948017,3.846767172,1.44736404,2.198278523,1.863308183,2.184844414,0.099763477,1.816745656
1.816745656,"Foam","Orange",1.03,"Polyvinylalcohols","in voluptate velit esse cillum dolore",34.0725,-118.5674,"Disinfected",2.411086925,2.157385323,0.589220299,1.042986411,1.945823013,2.028400368,0.71960447,1.876678097,0.517309791,2.549136063,1.570187963,-0.295729534,1.705648842,2.209860374,1.243264184,2.265785171,3.547283033,2.39595697,1.84549058,2.572503626,3.515620924,0.558576311,2.49344573,1.033392777,1.816745656
1.816745656,"Pellet","Pink",1.68,"Polyacrylates (propenoates)","ut enim ad minim veniam",34.2912,-118.485,"Secondary",1.638543833,1.314155795,3.388634986,3.409643824,2.602039104,1.465540241,2.148135923,-0.316008581,1.53521366,1.917860619,0.380269146,2.544609572,1.972017224,2.074948358,1.660061798,2.385739576,1.909400571,2.762362031,1.418429484,1.681978134,2.228573945,1.275057139,0.073688251,1.29366471,1.816745656
1.816745656,"Pellet","Pink",1.27,"Poly(ether)ketones (polyketones)","ut labore et dolore magna aliqua",34.5614,-118.6347,"Secondary",2.131860324,0.054274132,1.122110622,1.250748123,0.58008932,2.20623656,2.562998439,2.546782728,1.083337402,3.074359778,2.755799901,3.071946932,2.825514112,4.005249466,2.619361736,0.654539491,1.911432094,1.804104968,2.501979454,1.798059063,2.266329175,1.460392317,3.293855126,1.483082607,1.816745656
1.816745656,"Fiber Bundle","White",2.33,"Polyethers (polyglycols, oxyalkylenes, glycidyl ethers & cyclic ethers)","eu fugiat nulla pariatur",34.2935,-118.4836,"Tertiary",2.815251176,3.534652441,2.518856181,0.972526028,1.822580633,0.842780449,1.373980026,1.017063597,0.947384029,1.00236522,2.509242266,2.160556485,2.84837994,1.466701327,0.756196678,3.272218207,2.245964232,2.187545754,1.927304808,2.505960277,-0.166602153,1.202004079,1.934528699,2.319357355,1.816745656
1.816745656,"Fiber Bundle","Red",4.5,"Polyvinylalcohols","Excepteur sint occaecat cupidatat non proident",34.0933,-118.2667,"Filtered",2.224222443,4.863959385,2.119470327,1.069333315,2.322832579,1.029661593,-0.569383493,2.91069767,3.864025953,1.897138413,1.676797837,2.068594281,1.783166836,1.276411276,1.335225288,0.932488415,1.92342183,1.15402008,3.784441567,1.352946656,1.059819757,2.138683007,3.77726066,1.228678748,1.816745656
1.816745656,"Foam","Yellow",1.71,"Poly(ether)ketones (polyketones)","ut enim ad minim veniam",34.1003,-118.4131,"Tertiary",1.544354564,2.020827366,0.885428278,1.447536633,1.923133595,2.568505573,0.855634548,1.894449841,1.844594949,2.166556614,2.218590295,2.648584573,2.640077988,3.138666123,1.329110265,1.929539981,1.015946561,1.280027564,0.195293869,2.391229193,1.951727317,-0.357729459,2.48388956,1.522946804,1.816745656
1.816745656,"Fragment","Grey",4.9,"Polyethersulfones (polysulfone)","Lorem ipsum dolor sit amet",34.7104,-118.4342,"Primary",2.86167238,2.594588339,2.857608998,2.001568328,1.851212777,-0.742571945,0.714035415,2.025160711,2.334120367,2.27424338,0.977375587,0.903444123,1.215424961,0.520552365,0.287837312,2.235423541,2.205053478,1.15951847,0.921091575,0.820707487,1.957881508,1.192896629,3.379835706,2.379566182,1.816745656
1.816745656,"Pellet","Pink",1.32,"Poly(ether)ketones (polyketones)","ut enim ad minim veniam",34.2703,-118.3878,"Tertiary",2.722946555,2.929338834,1.865308528,1.206940368,0.911618862,1.591838666,1.266302943,2.101019749,-0.048278964,1.527037113,2.099755361,1.011706933,0.442113407,1.260552382,2.496179842,3.311707518,2.77732031,0.993661312,2.767308779,2.727611396,1.836020326,1.799696891,1.868884508,1.876738368,1.816745656
1.816745656,"Fiber","Red",2.76,"Polyacrylamides","Lorem ipsum dolor sit amet",34.1532,-118.3134,"Tertiary",2.3253527,1.208604352,2.566541146,2.015681497,1.273889935,1.43886214,1.48630679,1.740510574,1.927737502,3.585128133,1.489184037,1.781891353,1.282326973,2.577037342,0.45878418,2.245144741,2.302684868,1.645804408,1.563158181,3.404515047,1.198328553,1.494589295,1.232425159,2.288608113,1.816745656
1.816745656,"Fragment","Other",1.86,"Polysiloxanes","Lorem ipsum dolor sit amet",34.1532,-118.3134,"Filtered",2.048742764,1.5217868,2.030395624,2.462517139,1.473814394,2.502319108,2.723766666,2.416612141,0.227503929,2.256669337,1.843295585,3.320583569,0.47156924,1.838711926,2.779211049,2.938792846,1.900952589,1.142373652,3.388337688,1.903174328,2.439160599,2.867629226,0.635998373,2.07966604,1.816745656
1.816745656,"Fiber","White",0.49,"Polyurethanes (isocyanates)","ut enim ad minim veniam",38.3773,-122.2289,"Disinfected",1.274614412,0.292735414,2.611283811,2.135790241,1.118772595,2.220149053,0.564375414,3.544972575,2.25845255,0.826604766,1.798084995,2.304037966,2.816048362,2.373617923,0.680230957,1.877527813,1.12100733,1.922543243,3.61667306,1.90039148,3.874261952,1.527895059,1.008984355,2.375516453,1.816745656
1.816745656,"Rubbery Fragment","Red",0.44,"Polydiglycidyl ethers (polyepoxides, polyhydroxyethers, phenoxy)","sed do eiusmod tempor incididunt",38.4821,-122.3737,"Primary",3.050903783,1.177542491,1.854860733,2.505279883,2.517768884,0.625797235,1.289707504,2.112241483,2.483135168,-0.330631849,1.062796961,2.600521823,2.49681531,2.492332806,3.611216185,1.918703674,2.725710835,1.658029267,3.017304724,1.194235203,2.484494334,3.160537378,1.152984893,0.878620174,1.816745656
1.816745656,"Film","White",0.41,"Polyamides (polylactams)","consectetur adipiscing elit",32.6796,-116.6714,"Primary",1.29930977,2.391465007,2.831677806,1.120102545,3.407277138,3.160084447,1.17554293,1.720487625,1.45419493,1.924818432,2.148447351,3.861825405,1.608983492,2.288481262,2.679950397,0.780617608,2.200933162,1.543016912,1.584623302,2.916442845,2.323115365,1.914359854,4.034991167,0.822169509,1.816745656
1.816745656,"Film","Orange",0.37,"Poly(ether)ketones (polyketones)","in voluptate velit esse cillum dolore",32.738,-117.0649,"Tertiary",3.789340116,1.575811063,1.52090727,1.725855171,3.010285375,2.778528785,3.112019552,1.645988742,1.356019417,2.546109469,1.426029588,0.65275194,2.835080183,2.456179361,2.335041665,3.945509435,1.505821224,2.364367932,0.584085472,0.88313699,3.283664612,2.496756212,0.682672317,1.094274528,1.816745656
1.816745656,"Pellet","Black",1.1,"Polyethersulfones (polysulfone)","consectetur adipiscing elit",33.0459,-117.1292,"Tertiary",3.204506244,1.644149032,2.306497306,2.428873452,2.213198552,3.119758274,0.503129372,0.769708122,3.01803905,2.457319304,2.600770038,1.756152729,2.203725935,1.239906123,2.505677185,2.082772589,1.287933506,3.308428092,2.2062448,1.787827449,2.145605837,0.883897275,1.409064323,2.404851645,1.816745656
1.816745656,"Fiber Bundle","Green",0.77,"Polysiloxanes","ut labore et dolore magna aliqua",32.6094,-116.9274,"Disinfected",1.624954036,1.734950149,2.173655319,1.884585895,1.729815597,0.966447114,0.454765242,1.99214341,0.860638123,1.858821486,3.601717651,0.107928101,2.449897698,1.623528109,2.876329049,3.29225221,1.635425712,0.24299372,0.789147441,1.672482634,1.123665959,2.505578396,2.506856344,-1.070966116,1.816745656
1.816745656,"Sphere","Green",0.88,"Polyethersulfones (polysulfone)","in voluptate velit esse cillum dolore",32.686,-116.5479,"Primary",0.918639148,0.170765098,2.589276269,2.025485356,2.350014364,3.536803328,2.764083076,0.576705036,2.111850651,1.498812745,1.64881975,1.307701838,2.607813422,2.241613565,1.357752987,2.043014294,2.5029894,1.028762855,1.250070746,2.642249361,2.967185224,2.492573543,2.063855053,2.220411359,1.816745656
1.816745656,"Fragment","Yellow",0.74,"Polystyrenes (polyphenylethylenes, -methylstyrene)","Lorem ipsum dolor sit amet",32.8856,-116.8093,"Secondary",1.200920459,2.583711432,1.280745339,1.880926049,1.131061109,2.912422094,1.865996797,0.859283407,2.275131249,1.547117649,1.546913387,1.058491207,1.410070384,2.570887263,0.789636562,1.00091082,1.454386526,1.291556594,2.073478378,1.525641324,0.776413405,1.559170694,1.7288045,2.572561187,1.816745656
1.816745656,"Rubbery Fragment","Red",0.49,"Polysiloxanes","in voluptate velit esse cillum dolore",32.649,-116.9322,"Secondary",2.064957101,0.546087608,1.994218281,1.998885852,2.072132977,2.868809472,1.315180347,3.09889608,2.495646075,2.548382995,1.561775835,2.521480784,2.521722571,4.760363846,1.109180272,2.784557362,2.5942754,0.635138734,2.740151867,1.89731532,1.728412443,1.66265018,3.066120731,1.360351733,1.816745656
1.816745656,"Pellet","Black",0.96,"Polyacrylamides","in voluptate velit esse cillum dolore",32.9116,-116.9272,"Tertiary",1.615135809,1.649188214,1.317259285,1.813455294,1.984191229,0.754501546,1.191129332,0.464621146,1.730156406,1.531483773,2.470225962,1.285374165,1.977894934,2.333077461,-1.217718048,2.634954513,0.728617872,2.6990921,2.037852764,0.798190871,2.246032436,3.002332284,2.755634123,3.021607891,1.816745656
